Iteration 1/1000000: Train loss: 5.120366, Train Accuracy: 0.515625, lr = 0.001000
Iteration 4100/1000000: Train loss: 5.119942, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4101/1000000: Train loss: 5.119532, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4102/1000000: Train loss: 5.120399, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4103/1000000: Train loss: 5.119606, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4104/1000000: Train loss: 5.119741, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4105/1000000: Train loss: 5.119457, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4106/1000000: Train loss: 5.121047, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4107/1000000: Train loss: 5.121917, Train Accuracy: 0.390625, lr = 0.000923
Iteration 4108/1000000: Train loss: 5.119300, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4109/1000000: Train loss: 5.120010, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4110/1000000: Train loss: 5.119102, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4111/1000000: Train loss: 5.120121, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4112/1000000: Train loss: 5.119633, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4113/1000000: Train loss: 5.119944, Train Accuracy: 0.578125, lr = 0.000923
Iteration 4114/1000000: Train loss: 5.118928, Train Accuracy: 0.609375, lr = 0.000923
Iteration 4115/1000000: Train loss: 5.120247, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4116/1000000: Train loss: 5.117970, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4117/1000000: Train loss: 5.119264, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4118/1000000: Train loss: 5.119639, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4119/1000000: Train loss: 5.121473, Train Accuracy: 0.437500, lr = 0.000923
Iteration 4120/1000000: Train loss: 5.120855, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4121/1000000: Train loss: 5.120007, Train Accuracy: 0.437500, lr = 0.000923
Iteration 4122/1000000: Train loss: 5.120031, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4123/1000000: Train loss: 5.120852, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4124/1000000: Train loss: 5.118858, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4125/1000000: Train loss: 5.119784, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4126/1000000: Train loss: 5.121045, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4127/1000000: Train loss: 5.119786, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4128/1000000: Train loss: 5.120393, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4129/1000000: Train loss: 5.120650, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4130/1000000: Train loss: 5.120781, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4131/1000000: Train loss: 5.118677, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4132/1000000: Train loss: 5.120916, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4133/1000000: Train loss: 5.121352, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4134/1000000: Train loss: 5.119994, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4135/1000000: Train loss: 5.119892, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4136/1000000: Train loss: 5.121586, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4137/1000000: Train loss: 5.121027, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4138/1000000: Train loss: 5.120342, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4139/1000000: Train loss: 5.119449, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4140/1000000: Train loss: 5.120067, Train Accuracy: 0.593750, lr = 0.000923
Iteration 4141/1000000: Train loss: 5.120403, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4142/1000000: Train loss: 5.119871, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4143/1000000: Train loss: 5.120964, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4144/1000000: Train loss: 5.120756, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4145/1000000: Train loss: 5.120979, Train Accuracy: 0.406250, lr = 0.000923
Iteration 4146/1000000: Train loss: 5.120544, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4147/1000000: Train loss: 5.119883, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4148/1000000: Train loss: 5.119549, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4149/1000000: Train loss: 5.119819, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4150/1000000: Train loss: 5.119055, Train Accuracy: 0.578125, lr = 0.000923
Iteration 4151/1000000: Train loss: 5.119713, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4152/1000000: Train loss: 5.120641, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4153/1000000: Train loss: 5.119648, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4154/1000000: Train loss: 5.120432, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4155/1000000: Train loss: 5.119628, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4156/1000000: Train loss: 5.119770, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4157/1000000: Train loss: 5.120471, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4158/1000000: Train loss: 5.120220, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4159/1000000: Train loss: 5.120378, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4160/1000000: Train loss: 5.121364, Train Accuracy: 0.437500, lr = 0.000923
Iteration 4161/1000000: Train loss: 5.120202, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4162/1000000: Train loss: 5.118998, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4163/1000000: Train loss: 5.120140, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4164/1000000: Train loss: 5.120607, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4165/1000000: Train loss: 5.120928, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4166/1000000: Train loss: 5.119160, Train Accuracy: 0.578125, lr = 0.000923
Iteration 4167/1000000: Train loss: 5.120033, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4168/1000000: Train loss: 5.118803, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4169/1000000: Train loss: 5.120179, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4170/1000000: Train loss: 5.119326, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4171/1000000: Train loss: 5.119377, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4172/1000000: Train loss: 5.120065, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4173/1000000: Train loss: 5.119279, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4174/1000000: Train loss: 5.120004, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4175/1000000: Train loss: 5.120204, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4176/1000000: Train loss: 5.119745, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4177/1000000: Train loss: 5.119831, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4178/1000000: Train loss: 5.121594, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4179/1000000: Train loss: 5.120440, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4180/1000000: Train loss: 5.119074, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4181/1000000: Train loss: 5.119989, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4182/1000000: Train loss: 5.119978, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4183/1000000: Train loss: 5.117452, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4184/1000000: Train loss: 5.121413, Train Accuracy: 0.421875, lr = 0.000923
Iteration 4185/1000000: Train loss: 5.119296, Train Accuracy: 0.593750, lr = 0.000923
Iteration 4186/1000000: Train loss: 5.118467, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4187/1000000: Train loss: 5.120834, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4188/1000000: Train loss: 5.120002, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4189/1000000: Train loss: 5.119583, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4190/1000000: Train loss: 5.119673, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4191/1000000: Train loss: 5.120680, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4192/1000000: Train loss: 5.120152, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4193/1000000: Train loss: 5.119362, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4194/1000000: Train loss: 5.120713, Train Accuracy: 0.437500, lr = 0.000923
Iteration 4195/1000000: Train loss: 5.118623, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4196/1000000: Train loss: 5.119844, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4197/1000000: Train loss: 5.119843, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4198/1000000: Train loss: 5.120559, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4199/1000000: Train loss: 5.119366, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4200/1000000: Train loss: 5.118472, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4201/1000000: Train loss: 5.119440, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4202/1000000: Train loss: 5.119641, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4203/1000000: Train loss: 5.120143, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4204/1000000: Train loss: 5.119607, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4205/1000000: Train loss: 5.119793, Train Accuracy: 0.578125, lr = 0.000923
Iteration 4206/1000000: Train loss: 5.120583, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4207/1000000: Train loss: 5.120532, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4208/1000000: Train loss: 5.118580, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4209/1000000: Train loss: 5.119300, Train Accuracy: 0.578125, lr = 0.000923
Iteration 4210/1000000: Train loss: 5.117762, Train Accuracy: 0.609375, lr = 0.000923
Iteration 4211/1000000: Train loss: 5.120743, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4212/1000000: Train loss: 5.122025, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4213/1000000: Train loss: 5.119622, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4214/1000000: Train loss: 5.119429, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4215/1000000: Train loss: 5.119871, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4216/1000000: Train loss: 5.119993, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4217/1000000: Train loss: 5.120307, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4218/1000000: Train loss: 5.121048, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4219/1000000: Train loss: 5.120171, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4220/1000000: Train loss: 5.122093, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4221/1000000: Train loss: 5.119555, Train Accuracy: 0.593750, lr = 0.000923
Iteration 4222/1000000: Train loss: 5.119295, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4223/1000000: Train loss: 5.119167, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4224/1000000: Train loss: 5.120419, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4225/1000000: Train loss: 5.120042, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4226/1000000: Train loss: 5.120865, Train Accuracy: 0.437500, lr = 0.000923
Iteration 4227/1000000: Train loss: 5.121169, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4228/1000000: Train loss: 5.119778, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4229/1000000: Train loss: 5.119323, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4230/1000000: Train loss: 5.120447, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4231/1000000: Train loss: 5.119561, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4232/1000000: Train loss: 5.119651, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4233/1000000: Train loss: 5.120281, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4234/1000000: Train loss: 5.116494, Train Accuracy: 0.625000, lr = 0.000923
Iteration 4235/1000000: Train loss: 5.120894, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4236/1000000: Train loss: 5.123056, Train Accuracy: 0.359375, lr = 0.000923
Iteration 4237/1000000: Train loss: 5.120913, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4238/1000000: Train loss: 5.120646, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4239/1000000: Train loss: 5.120055, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4240/1000000: Train loss: 5.119485, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4241/1000000: Train loss: 5.120880, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4242/1000000: Train loss: 5.119903, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4243/1000000: Train loss: 5.119197, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4244/1000000: Train loss: 5.118639, Train Accuracy: 0.640625, lr = 0.000923
Iteration 4245/1000000: Train loss: 5.119899, Train Accuracy: 0.562500, lr = 0.000923
Iteration 4246/1000000: Train loss: 5.119151, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4247/1000000: Train loss: 5.120464, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4248/1000000: Train loss: 5.120764, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4249/1000000: Train loss: 5.120793, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4250/1000000: Train loss: 5.120804, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4251/1000000: Train loss: 5.121230, Train Accuracy: 0.437500, lr = 0.000923
Iteration 4252/1000000: Train loss: 5.119640, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4253/1000000: Train loss: 5.118227, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4254/1000000: Train loss: 5.120542, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4255/1000000: Train loss: 5.119307, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4256/1000000: Train loss: 5.121576, Train Accuracy: 0.421875, lr = 0.000923
Iteration 4257/1000000: Train loss: 5.120377, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4258/1000000: Train loss: 5.119182, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4259/1000000: Train loss: 5.119078, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4260/1000000: Train loss: 5.118593, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4261/1000000: Train loss: 5.119373, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4262/1000000: Train loss: 5.118433, Train Accuracy: 0.578125, lr = 0.000923
Iteration 4263/1000000: Train loss: 5.120301, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4264/1000000: Train loss: 5.120625, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4265/1000000: Train loss: 5.120036, Train Accuracy: 0.437500, lr = 0.000923
Iteration 4266/1000000: Train loss: 5.120056, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4267/1000000: Train loss: 5.121365, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4268/1000000: Train loss: 5.120679, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4269/1000000: Train loss: 5.121425, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4270/1000000: Train loss: 5.120153, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4271/1000000: Train loss: 5.120546, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4272/1000000: Train loss: 5.120284, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4273/1000000: Train loss: 5.119419, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4274/1000000: Train loss: 5.119933, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4275/1000000: Train loss: 5.120521, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4276/1000000: Train loss: 5.118672, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4277/1000000: Train loss: 5.119144, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4278/1000000: Train loss: 5.120131, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4279/1000000: Train loss: 5.119320, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4280/1000000: Train loss: 5.121251, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4281/1000000: Train loss: 5.119783, Train Accuracy: 0.609375, lr = 0.000923
Iteration 4282/1000000: Train loss: 5.121122, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4283/1000000: Train loss: 5.120073, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4284/1000000: Train loss: 5.120924, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4285/1000000: Train loss: 5.119495, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4286/1000000: Train loss: 5.121074, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4287/1000000: Train loss: 5.120632, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4288/1000000: Train loss: 5.120215, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4289/1000000: Train loss: 5.120865, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4290/1000000: Train loss: 5.119596, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4291/1000000: Train loss: 5.120820, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4292/1000000: Train loss: 5.121318, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4293/1000000: Train loss: 5.120743, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4294/1000000: Train loss: 5.119763, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4295/1000000: Train loss: 5.119985, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4296/1000000: Train loss: 5.118983, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4297/1000000: Train loss: 5.119882, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4298/1000000: Train loss: 5.120204, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4299/1000000: Train loss: 5.120047, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4300/1000000: Train loss: 5.120488, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4301/1000000: Train loss: 5.119303, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4302/1000000: Train loss: 5.120236, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4303/1000000: Train loss: 5.119347, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4304/1000000: Train loss: 5.118508, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4305/1000000: Train loss: 5.119808, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4306/1000000: Train loss: 5.120605, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4307/1000000: Train loss: 5.120136, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4308/1000000: Train loss: 5.119586, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4309/1000000: Train loss: 5.118860, Train Accuracy: 0.578125, lr = 0.000923
Iteration 4310/1000000: Train loss: 5.120935, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4311/1000000: Train loss: 5.119245, Train Accuracy: 0.546875, lr = 0.000923
Iteration 4312/1000000: Train loss: 5.120276, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4313/1000000: Train loss: 5.118396, Train Accuracy: 0.531250, lr = 0.000923
Iteration 4314/1000000: Train loss: 5.121801, Train Accuracy: 0.515625, lr = 0.000923
Iteration 4315/1000000: Train loss: 5.120010, Train Accuracy: 0.484375, lr = 0.000923
Iteration 4316/1000000: Train loss: 5.120188, Train Accuracy: 0.500000, lr = 0.000923
Iteration 4317/1000000: Train loss: 5.122180, Train Accuracy: 0.468750, lr = 0.000923
Iteration 4318/1000000: Train loss: 5.121756, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4319/1000000: Train loss: 5.120637, Train Accuracy: 0.453125, lr = 0.000923
Iteration 4320/1000000: Train loss: 5.121067, Train Accuracy: 0.484375, lr = 0.000923
